license_class,trips_per_day,farebox_per_day,unique_drivers,unique_vehicles,vehicles_per_day,avg_days_vehicles_on_road,avg_hours_per_day_per_vehicle,avg_days_drivers_on_road,avg_hours_per_day_per_driver,avg_minutes_per_trip,percent_of_trips_paid_with_credit_card,trips_per_day_shared,date,month_year1,trips_per_month,month_date,farebox_per_month,week,trips_per_week,year,farebox_per_week,total_trips_per_day,shared_trips_per_day_percent,farebox_per_trip,farebox_per_vehicle,trips_per_month_on_road,farebox_per_month_on_road,daily_farebox_per_trip,daily_farebox_per_vehicle,drivers_vehicles_ratio,monthly_farebox_per_vehicle_on_road,monthly_farebox_per_trip_on_road,monthly_trips_per_vehicle_on_road
FHV - Livery,24869,0,5494,5343,3301,18.5,5.0,18.4,4.9,20.0,0.0,0,2021-09,2021-09,746070,2021-09-28,0,39,174083,2021,0,24869,0.0,0.0,0.0,460076.5,0.0,0.0,0.0,1.028261276436459,0.0,0.0,86.10827250608273
FHV - Livery,26531,0,5637,5438,3467,19.8,5.0,19.5,5.0,20.0,0.0,0,2021-10,2021-10,822461,2021-10-28,0,43,185717,2021,0,26531,0.0,0.0,0.0,525313.8,0.0,0.0,0.0,1.0365943361529975,0.0,0.0,96.60055167340936
FHV - Livery,24410,0,5121,4962,3214,19.4,5.1,19.2,5.0,18.0,0.0,0,2021-11,2021-11,732300,2021-11-28,0,47,170870,2021,0,24410,0.0,0.0,0.0,473553.99999999994,0.0,0.0,0.0,1.032043530834341,0.0,0.0,95.43611446997177
FHV - Livery,26708,0,5359,5211,3404,20.3,5.1,20.0,5.1,19.0,0.0,0,2021-12,2021-12,827948,2021-12-28,0,52,186956,2021,0,26708,0.0,0.0,0.0,542172.4,0.0,0.0,0.0,1.028401458453272,0.0,0.0,104.04383035885627
FHV - Livery,22633,0,5581,5470,3192,18.1,5.0,18.0,4.9,16.0,0.0,0,2022-01,2022-01,701623,2022-01-28,0,04,158431,2022,0,22633,0.0,0.0,0.0,409657.30000000005,0.0,0.0,0.0,1.020292504570384,0.0,0.0,74.89164533820842
FHV - Livery,26237,0,5453,5299,3548,18.8,5.2,18.6,5.1,18.0,0.0,0,2022-02,2022-02,734636,2022-02-28,0,09,183659,2022,0,26237,0.0,0.0,0.0,493255.60000000003,0.0,0.0,0.0,1.0290620871862615,0.0,0.0,93.08465748254389
FHV - Livery,26269,0,5355,5186,3495,20.9,5.3,20.7,5.2,18.0,0.0,0,2022-03,2022-03,814339,2022-03-28,0,13,183883,2022,0,26269,0.0,0.0,0.0,549022.1,0.0,0.0,0.0,1.0325877362128808,0.0,0.0,105.86619745468569
FHV - Livery,22819,0,4919,4743,3208,20.3,5.2,20.0,5.1,19.0,0.0,0,2022-04,2022-04,684570,2022-04-28,0,17,159733,2022,0,22819,0.0,0.0,0.0,463225.7,0.0,0.0,0.0,1.0371073160446975,0.0,0.0,97.6651275563989
FHV - Livery,22572,0,4800,4619,3092,20.8,5.1,20.4,5.0,20.0,0.0,0,2022-05,2022-05,699732,2022-05-28,0,21,158004,2022,0,22572,0.0,0.0,0.0,469497.60000000003,0.0,0.0,0.0,1.0391859709893916,0.0,0.0,101.64485819441438
FHV - Livery,21637,0,4608,4467,3013,20.2,5.2,20.0,5.1,20.0,0.0,0,2022-06,2022-06,649110,2022-06-28,0,26,151459,2022,0,21637,0.0,0.0,0.0,437067.39999999997,0.0,0.0,0.0,1.0315648085963733,0.0,0.0,97.84360868591895
FHV - Livery,20318,0,4671,4511,2860,19.7,5.1,19.4,5.0,19.0,0.0,0,2022-07,2022-07,629858,2022-07-28,0,30,142226,2022,0,20318,0.0,0.0,0.0,400264.6,0.0,0.0,0.0,1.035468853912658,0.0,0.0,88.73079139880292
FHV - Livery,18714,0,4428,4272,2767,20.1,5.0,19.7,4.9,20.0,0.0,0,2022-08,2022-08,580134,2022-08-28,0,34,130998,2022,0,18714,0.0,0.0,0.0,376151.4,0.0,0.0,0.0,1.0365168539325842,0.0,0.0,88.05042134831461
FHV - Livery,20048,0,4403,4247,2848,20.1,5.0,19.8,4.9,20.0,0.0,0,2022-09,2022-09,601440,2022-09-28,0,39,140336,2022,0,20048,0.0,0.0,0.0,402964.80000000005,0.0,0.0,0.0,1.0367318106898988,0.0,0.0,94.8822227454674
FHV - Livery,19287,0,4408,4205,2817,20.8,5.0,20.3,4.9,20.0,0.0,0,2022-10,2022-10,597897,2022-10-28,0,43,135009,2022,0,19287,0.0,0.0,0.0,401169.60000000003,0.0,0.0,0.0,1.0482758620689656,0.0,0.0,95.40299643281809
FHV - Livery,17336,0,4164,3988,2601,19.6,4.9,19.2,4.8,20.0,0.0,0,2022-11,2022-11,520080,2022-11-28,0,48,121352,2022,0,17336,0.0,0.0,0.0,339785.60000000003,0.0,0.0,0.0,1.0441323971915748,0.0,0.0,85.20200601805418
FHV - Livery,17750,0,4059,3888,2577,20.6,5.1,20.1,5.0,20.0,0.0,0,2022-12,2022-12,550250,2022-12-28,0,52,124250,2022,0,17750,0.0,0.0,0.0,365650.0,0.0,0.0,0.0,1.0439814814814814,0.0,0.0,94.04578189300412
FHV - Livery,18853,0,4778,4614,2791,18.8,4.9,18.5,4.8,18.0,0.0,0,2023-01,2023-01,584443,2023-01-28,0,04,131971,2023,0,18853,0.0,0.0,0.0,354436.4,0.0,0.0,0.0,1.035543996532293,0.0,0.0,76.81759861291721
FHV - Lux Limo,1310,0,886,856,462,16.8,2.8,16.6,2.7,0.0,0.0,0,2015-01,2015-01,40610,2015-01-28,0,04,9170,2015,0,1310,0.0,0.0,0.0,22008.0,0.0,0.0,0.0,1.0350467289719627,0.0,0.0,25.710280373831775
FHV - Lux Limo,1782,0,1037,1034,620,16.8,2.8,17.2,2.7,0.0,0.0,0,2015-02,2015-02,49896,2015-02-28,0,08,12474,2015,0,1782,0.0,0.0,0.0,29937.600000000002,0.0,0.0,0.0,1.0029013539651837,0.0,0.0,28.953191489361704
FHV - Lux Limo,1439,0,957,990,553,17.3,2.6,18.7,2.5,0.0,0.0,0,2015-03,2015-03,44609,2015-03-28,0,12,10073,2015,0,1439,0.0,0.0,0.0,24894.7,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,25.146161616161617
FHV - Lux Limo,2973,0,1977,1990,1059,16.0,2.7,16.1,2.6,0.0,0.0,0,2015-04,2015-04,89190,2015-04-28,0,17,20811,2015,0,2973,0.0,0.0,0.0,47568.0,0.0,0.0,0.0,0.9934673366834171,0.0,0.0,23.9035175879397
FHV - Lux Limo,3580,0,2709,2735,1388,15.7,2.5,16.0,2.4,0.0,0.0,0,2015-05,2015-05,110980,2015-05-28,0,21,25060,2015,0,3580,0.0,0.0,0.0,56206.0,0.0,0.0,0.0,0.9904936014625229,0.0,0.0,20.550639853747715
FHV - Lux Limo,3655,0,2461,2501,1368,16.4,2.6,16.6,2.5,0.0,0.0,0,2015-06,2015-06,109650,2015-06-28,0,25,25585,2015,0,3655,0.0,0.0,0.0,59941.99999999999,0.0,0.0,0.0,0.9840063974410236,0.0,0.0,23.967213114754095
FHV - Lux Limo,3136,0,2381,2354,1146,15.1,2.4,15.5,2.5,0.0,0.0,0,2015-07,2015-07,97216,2015-07-28,0,30,21952,2015,0,3136,0.0,0.0,0.0,47353.6,0.0,0.0,0.0,1.0114698385726424,0.0,0.0,20.116227697536107
FHV - Lux Limo,3476,0,2389,2462,1188,15.0,2.5,14.5,2.3,0.0,0.0,0,2015-08,2015-08,107756,2015-08-28,0,34,24332,2015,0,3476,0.0,0.0,0.0,52140.0,0.0,0.0,0.0,0.970349309504468,0.0,0.0,21.177904142973194
FHV - Lux Limo,4069,0,3127,3069,1550,15.2,2.6,14.7,2.5,0.0,0.0,0,2015-09,2015-09,122070,2015-09-28,0,39,28483,2015,0,4069,0.0,0.0,0.0,61848.799999999996,0.0,0.0,0.0,1.0188986640599544,0.0,0.0,20.15275333985011
FHV - Lux Limo,5554,0,3805,3840,2008,16.2,2.5,16.6,2.5,0.0,0.0,0,2015-10,2015-10,172174,2015-10-28,0,43,38878,2015,0,5554,0.0,0.0,0.0,89974.8,0.0,0.0,0.0,0.9908854166666666,0.0,0.0,23.430937500000002
FHV - Lux Limo,5583,0,3890,3820,1936,15.2,2.5,14.7,2.4,0.0,0.0,0,2015-11,2015-11,167490,2015-11-28,0,47,39081,2015,0,5583,0.0,0.0,0.0,84861.59999999999,0.0,0.0,0.0,1.0183246073298429,0.0,0.0,22.215078534031413
FHV - Lux Limo,5437,0,3887,3948,1878,14.8,2.5,14.7,2.4,0.0,0.0,0,2015-12,2015-12,168547,2015-12-28,0,52,38059,2015,0,5437,0.0,0.0,0.0,80467.6,0.0,0.0,0.0,0.9845491388044579,0.0,0.0,20.381864235055726
FHV - Lux Limo,3721,0,3920,3371,1517,14.0,2.3,12.3,2.2,0.0,0.0,0,2016-01,2016-01,115351,2016-01-28,0,04,26047,2016,0,3721,0.0,0.0,0.0,52094.0,0.0,0.0,0.0,1.1628596855532483,0.0,0.0,15.45357460694156
FHV - Lux Limo,4405,0,3250,3370,1701,14.7,2.4,15.0,2.3,0.0,0.0,0,2016-02,2016-02,127745,2016-02-28,0,08,30835,2016,0,4405,0.0,0.0,0.0,64753.5,0.0,0.0,0.0,0.9643916913946587,0.0,0.0,19.214688427299702
FHV - Lux Limo,4425,0,3416,3436,1724,15.6,2.4,15.7,2.3,0.0,0.0,0,2016-03,2016-03,137175,2016-03-28,0,13,30975,2016,0,4425,0.0,0.0,0.0,69030.0,0.0,0.0,0.0,0.9941792782305006,0.0,0.0,20.09022118742724
FHV - Lux Limo,5053,0,3599,3593,1839,15.4,2.5,15.5,2.4,0.0,0.0,0,2016-04,2016-04,151590,2016-04-28,0,17,35371,2016,0,5053,0.0,0.0,0.0,77816.2,0.0,0.0,0.0,1.0016699137211245,0.0,0.0,21.6577233509602
FHV - Lux Limo,4992,0,3713,3676,1821,15.4,2.6,15.6,2.5,0.0,0.0,0,2016-05,2016-05,154752,2016-05-28,0,21,34944,2016,0,4992,0.0,0.0,0.0,76876.8,0.0,0.0,0.0,1.0100652883569097,0.0,0.0,20.91316648531012
FHV - Lux Limo,5007,0,3592,3628,1852,15.3,2.5,15.5,2.4,0.0,0.0,0,2016-06,2016-06,150210,2016-06-28,0,26,35049,2016,0,5007,0.0,0.0,0.0,76607.1,0.0,0.0,0.0,0.9900771775082691,0.0,0.0,21.115518191841236
FHV - Lux Limo,3080,0,2798,2830,1258,13.8,2.3,14.1,2.2,0.0,0.0,0,2016-07,2016-07,95480,2016-07-28,0,30,21560,2016,0,3080,0.0,0.0,0.0,42504.0,0.0,0.0,0.0,0.9886925795053003,0.0,0.0,15.019081272084806
FHV - Lux Limo,3008,0,3010,3077,1336,13.5,2.2,13.7,2.1,0.0,0.0,0,2016-08,2016-08,93248,2016-08-28,0,34,21056,2016,0,3008,0.0,0.0,0.0,40608.0,0.0,0.0,0.0,0.978225544361391,0.0,0.0,13.197270068248294
FHV - Lux Limo,3200,0,2504,2579,1254,14.6,2.4,15.0,2.4,0.0,0.0,0,2016-09,2016-09,96000,2016-09-28,0,39,22400,2016,0,3200,0.0,0.0,0.0,46720.0,0.0,0.0,0.0,0.9709189608375339,0.0,0.0,18.1155486622722
FHV - Lux Limo,3297,0,2632,2696,1307,15.1,2.4,15.5,2.4,0.0,0.0,0,2016-10,2016-10,102207,2016-10-28,0,43,23079,2016,0,3297,0.0,0.0,0.0,49784.7,0.0,0.0,0.0,0.9762611275964391,0.0,0.0,18.466135014836794
FHV - Lux Limo,2514,0,2075,2198,1017,13.9,2.4,14.4,2.4,0.0,0.0,0,2016-11,2016-11,75420,2016-11-28,0,48,17598,2016,0,2514,0.0,0.0,0.0,34944.6,0.0,0.0,0.0,0.9440400363967243,0.0,0.0,15.898362147406733
FHV - Lux Limo,2705,0,2370,2545,1094,13.3,2.4,14.1,2.3,0.0,0.0,0,2016-12,2016-12,83855,2016-12-28,0,52,18935,2016,0,2705,0.0,0.0,0.0,35976.5,0.0,0.0,0.0,0.931237721021611,0.0,0.0,14.13614931237721
FHV - Lux Limo,3302,0,3139,3178,1404,13.7,2.3,14.0,2.2,0.0,0.0,0,2017-01,2017-01,102362,2017-01-28,0,04,23114,2017,0,3302,0.0,0.0,0.0,45237.399999999994,0.0,0.0,0.0,0.987728130899937,0.0,0.0,14.234550031466329
FHV - Lux Limo,3502,0,3041,3083,1467,13.3,2.3,13.7,2.2,0.0,0.0,0,2017-02,2017-02,98056,2017-02-28,0,09,24514,2017,0,3502,0.0,0.0,0.0,46576.600000000006,0.0,0.0,0.0,0.9863769056114174,0.0,0.0,15.107557573791762
FHV - Lux Limo,3391,0,2865,2923,1371,14.6,2.4,15.0,2.3,0.0,0.0,0,2017-03,2017-03,105121,2017-03-28,0,13,23737,2017,0,3391,0.0,0.0,0.0,49508.6,0.0,0.0,0.0,0.9801573725624358,0.0,0.0,16.93759835785152
FHV - Lux Limo,3240,0,3067,3034,1366,13.5,2.3,13.5,2.2,0.0,0.0,0,2017-04,2017-04,97200,2017-04-28,0,17,22680,2017,0,3240,0.0,0.0,0.0,43740.0,0.0,0.0,0.0,1.0108767303889254,0.0,0.0,14.416611733684904
FHV - Lux Limo,3653,0,3062,3053,1526,15.5,2.3,15.7,2.3,0.0,0.0,0,2017-05,2017-05,113243,2017-05-28,0,21,25571,2017,0,3653,0.0,0.0,0.0,56621.5,0.0,0.0,0.0,1.002947920078611,0.0,0.0,18.546184081231576
FHV - Lux Limo,3327,0,3254,3225,1423,13.3,2.3,13.6,2.2,71.0,0.0,0,2017-06,2017-06,99810,2017-06-28,0,26,23289,2017,0,3327,0.0,0.0,0.0,44249.100000000006,0.0,0.0,0.0,1.0089922480620155,0.0,0.0,13.7206511627907
FHV - Lux Limo,2720,0,3284,3237,1270,12.2,2.1,12.4,2.1,69.0,0.0,0,2017-07,2017-07,84320,2017-07-28,0,30,19040,2017,0,2720,0.0,0.0,0.0,33184.0,0.0,0.0,0.0,1.0145196169292554,0.0,0.0,10.251467408093914
FHV - Lux Limo,2774,0,3400,3278,1313,12.4,2.1,12.4,2.0,67.0,0.0,0,2017-08,2017-08,85994,2017-08-28,0,35,19418,2017,0,2774,0.0,0.0,0.0,34397.6,0.0,0.0,0.0,1.0372178157413057,0.0,0.0,10.493471629042098
FHV - Lux Limo,3396,0,3483,3375,1439,12.8,2.3,12.8,2.3,68.0,0.0,0,2017-09,2017-09,101880,2017-09-28,0,39,23772,2017,0,3396,0.0,0.0,0.0,43468.8,0.0,0.0,0.0,1.032,0.0,0.0,12.879644444444445
FHV - Lux Limo,3171,0,3053,2936,1341,14.2,2.3,14.2,2.3,68.0,0.0,0,2017-10,2017-10,98301,2017-10-28,0,43,22197,2017,0,3171,0.0,0.0,0.0,45028.2,0.0,0.0,0.0,1.039850136239782,0.0,0.0,15.33658038147139
FHV - Lux Limo,3246,0,3088,2978,1341,13.5,2.4,13.5,2.3,68.0,0.0,0,2017-11,2017-11,97380,2017-11-28,0,48,22722,2017,0,3246,0.0,0.0,0.0,43821.0,0.0,0.0,0.0,1.0369375419744795,0.0,0.0,14.714909335124245
FHV - Lux Limo,3139,0,3479,3331,1343,12.5,2.3,12.4,2.2,69.0,0.0,0,2017-12,2017-12,97309,2017-12-28,0,52,21973,2017,0,3139,0.0,0.0,0.0,39237.5,0.0,0.0,0.0,1.0444311017712398,0.0,0.0,11.779495646952867
FHV - Lux Limo,3142,0,3385,3299,1378,13.0,2.2,13.1,2.2,63.0,0.0,0,2018-01,2018-01,97402,2018-01-28,0,04,21994,2018,0,3142,0.0,0.0,0.0,40846.0,0.0,0.0,0.0,1.0260685056077599,0.0,0.0,12.381327675053047
FHV - Lux Limo,3240,0,3273,3189,1399,12.3,2.3,12.4,2.2,62.0,0.0,0,2018-02,2018-02,90720,2018-02-28,0,09,22680,2018,0,3240,0.0,0.0,0.0,39852.0,0.0,0.0,0.0,1.0263405456255879,0.0,0.0,12.496707431796802
FHV - Lux Limo,3127,0,3174,3077,1346,13.6,2.3,13.6,2.2,64.0,0.0,0,2018-03,2018-03,96937,2018-03-28,0,13,21889,2018,0,3127,0.0,0.0,0.0,42527.2,0.0,0.0,0.0,1.0315242118947026,0.0,0.0,13.82099447513812
FHV - Lux Limo,3362,0,3289,3214,1446,13.5,2.3,13.6,2.2,63.0,0.0,0,2018-04,2018-04,100860,2018-04-28,0,17,23534,2018,0,3362,0.0,0.0,0.0,45387.0,0.0,0.0,0.0,1.023335407591786,0.0,0.0,14.121655258245177
FHV - Lux Limo,3531,0,3180,3141,1463,14.4,2.4,14.7,2.3,72.0,0.0,0,2018-05,2018-05,109461,2018-05-28,0,22,24717,2018,0,3531,0.0,0.0,0.0,50846.4,0.0,0.0,0.0,1.0124164278892072,0.0,0.0,16.187965616045847
FHV - Lux Limo,3433,0,3135,3062,1431,14.0,2.4,14.2,2.3,73.0,0.0,0,2018-06,2018-06,102990,2018-06-28,0,26,24031,2018,0,3433,0.0,0.0,0.0,48062.0,0.0,0.0,0.0,1.0238406270411495,0.0,0.0,15.696276943174396
FHV - Lux Limo,2377,0,2663,2488,1072,13.4,2.2,12.8,2.1,69.0,0.0,0,2018-07,2018-07,73687,2018-07-28,0,30,16639,2018,0,2377,0.0,0.0,0.0,31851.8,0.0,0.0,0.0,1.0703376205787782,0.0,0.0,12.80217041800643
FHV - Lux Limo,2211,0,2516,2395,1027,13.3,2.1,13.0,2.1,68.0,0.0,0,2018-08,2018-08,68541,2018-08-28,0,35,15477,2018,0,2211,0.0,0.0,0.0,29406.300000000003,0.0,0.0,0.0,1.0505219206680585,0.0,0.0,12.27820459290188
FHV - Lux Limo,2556,0,2425,2271,1062,14.0,2.4,13.6,2.3,69.0,0.0,0,2018-09,2018-09,76680,2018-09-28,0,39,17892,2018,0,2556,0.0,0.0,0.0,35784.0,0.0,0.0,0.0,1.0678115367679437,0.0,0.0,15.756935270805812
FHV - Lux Limo,3467,0,2835,2696,1384,15.9,2.5,15.6,2.4,71.0,0.0,0,2018-10,2018-10,107477,2018-10-28,0,43,24269,2018,0,3467,0.0,0.0,0.0,55125.3,0.0,0.0,0.0,1.0515578635014837,0.0,0.0,20.44706973293769
FHV - Lux Limo,3622,0,2960,2832,1364,14.5,2.5,14.2,2.4,71.0,0.0,0,2018-11,2018-11,108660,2018-11-28,0,48,25354,2018,0,3622,0.0,0.0,0.0,52519.0,0.0,0.0,0.0,1.0451977401129944,0.0,0.0,18.54484463276836
FHV - Lux Limo,3025,0,3083,2991,1260,13.1,2.4,13.1,2.3,70.0,0.0,0,2018-12,2018-12,93775,2018-12-28,0,52,21175,2018,0,3025,0.0,0.0,0.0,39627.5,0.0,0.0,0.0,1.0307589434971582,0.0,0.0,13.248913406887329
FHV - Lux Limo,2573,0,2675,2533,1137,13.9,2.2,13.7,2.2,63.0,0.0,0,2019-01,2019-01,79763,2019-01-28,0,04,18011,2019,0,2573,0.0,0.0,0.0,35764.700000000004,0.0,0.0,0.0,1.0560600078957758,0.0,0.0,14.119502566127125
FHV - Lux Limo,2467,0,2147,2142,1034,13.5,2.4,13.6,2.3,65.0,0.0,0,2019-02,2019-02,69076,2019-02-28,0,08,17269,2019,0,2467,0.0,0.0,0.0,33304.5,0.0,0.0,0.0,1.0023342670401494,0.0,0.0,15.548319327731093
FHV - Lux Limo,1513,0,1786,1799,698,12.0,2.1,12.0,2.1,62.0,0.0,0,2019-03,2019-03,46903,2019-03-28,0,12,10591,2019,0,1513,0.0,0.0,0.0,18156.0,0.0,0.0,0.0,0.9927737632017788,0.0,0.0,10.092273485269594
FHV - Lux Limo,2584,0,2374,2391,1118,14.0,2.3,14.1,2.3,67.0,0.0,0,2019-04,2019-04,77520,2019-04-28,0,16,18088,2019,0,2584,0.0,0.0,0.0,36176.0,0.0,0.0,0.0,0.9928900041823505,0.0,0.0,15.130071099958176
FHV - Lux Limo,2657,0,2245,2256,1100,15.1,2.4,15.1,2.4,70.0,0.0,0,2019-05,2019-05,82367,2019-05-28,0,21,18599,2019,0,2657,0.0,0.0,0.0,40120.7,0.0,0.0,0.0,0.9951241134751773,0.0,0.0,17.783998226950352
FHV - Lux Limo,2276,0,2124,2140,993,13.9,2.3,14.1,2.3,71.0,0.0,0,2019-06,2019-06,68280,2019-06-28,0,25,15932,2019,0,2276,0.0,0.0,0.0,31636.4,0.0,0.0,0.0,0.9925233644859813,0.0,0.0,14.78336448598131
FHV - Lux Limo,2013,0,2105,2013,881,13.6,2.3,13.4,2.2,73.0,0.0,0,2019-07,2019-07,62403,2019-07-28,0,29,14091,2019,0,2013,0.0,0.0,0.0,27376.8,0.0,0.0,0.0,1.0457029309488326,0.0,0.0,13.6
FHV - Lux Limo,2099,0,2389,2311,969,13.0,2.1,12.9,2.1,73.0,0.0,0,2019-08,2019-08,65069,2019-08-28,0,34,14693,2019,0,2099,0.0,0.0,0.0,27287.0,0.0,0.0,0.0,1.033751622674167,0.0,0.0,11.807442665512765
FHV - Lux Limo,2739,0,2522,2402,1098,13.7,2.5,13.5,2.4,75.0,0.0,0,2019-09,2019-09,82170,2019-09-28,0,38,19173,2019,0,2739,0.0,0.0,0.0,37524.299999999996,0.0,0.0,0.0,1.0499583680266444,0.0,0.0,15.622106577851788
FHV - Lux Limo,3105,0,2682,2530,1256,15.4,2.4,15.1,2.4,69.0,0.0,0,2019-10,2019-10,96255,2019-10-28,0,43,21735,2019,0,3105,0.0,0.0,0.0,47817.0,0.0,0.0,0.0,1.0600790513833993,0.0,0.0,18.9
FHV - Lux Limo,2017,0,1853,1776,835,14.1,2.4,14.0,2.3,67.0,0.0,0,2019-11,2019-11,60510,2019-11-28,0,47,14119,2019,0,2017,0.0,0.0,0.0,28439.7,0.0,0.0,0.0,1.0433558558558558,0.0,0.0,16.013344594594596
FHV - Lux Limo,2555,0,2548,2536,1069,13.1,2.4,13.3,2.3,70.0,0.0,0,2019-12,2019-12,79205,2019-12-28,0,51,17885,2019,0,2555,0.0,0.0,0.0,33470.5,0.0,0.0,0.0,1.0047318611987381,0.0,0.0,13.198146687697161
FHV - Lux Limo,2079,0,2162,2128,908,13.2,2.3,13.4,2.2,59.0,0.0,0,2020-01,2020-01,64449,2020-01-28,0,04,14553,2020,0,2079,0.0,0.0,0.0,27442.8,0.0,0.0,0.0,1.0159774436090225,0.0,0.0,12.896052631578947
FHV - Lux Limo,2472,0,2472,2343,1071,13.3,2.3,13.1,2.2,63.0,0.0,0,2020-02,2020-02,71688,2020-02-28,0,08,17304,2020,0,2472,0.0,0.0,0.0,32877.6,0.0,0.0,0.0,1.0550576184379001,0.0,0.0,14.032266325224072
FHV - Lux Limo,1060,0,2194,2063,531,8.0,2.0,7.8,1.9,61.0,0.0,0,2020-03,2020-03,32860,2020-03-28,0,12,7420,2020,0,1060,0.0,0.0,0.0,8480.0,0.0,0.0,0.0,1.0634997576345129,0.0,0.0,4.1105186621425105
FHV - Lux Limo,148,0,319,337,75,6.7,1.9,7.1,1.9,48.0,0.0,0,2020-04,2020-04,4440,2020-04-28,0,17,1036,2020,0,148,0.0,0.0,0.0,991.6,0.0,0.0,0.0,0.9465875370919882,0.0,0.0,2.942433234421365
FHV - Lux Limo,191,0,343,344,96,8.7,2.0,8.7,1.9,47.0,0.0,0,2020-05,2020-05,5921,2020-05-28,0,21,1337,2020,0,191,0.0,0.0,0.0,1661.6999999999998,0.0,0.0,0.0,0.997093023255814,0.0,0.0,4.830523255813953
FHV - Lux Limo,315,0,447,431,141,9.9,2.2,9.7,2.1,51.0,0.0,0,2020-06,2020-06,9450,2020-06-28,0,25,2205,2020,0,315,0.0,0.0,0.0,3118.5,0.0,0.0,0.0,1.037122969837587,0.0,0.0,7.2354988399071924
FHV - Lux Limo,436,0,597,567,186,10.2,2.3,9.8,2.3,52.0,0.0,0,2020-07,2020-07,13516,2020-07-28,0,30,3052,2020,0,436,0.0,0.0,0.0,4447.2,0.0,0.0,0.0,1.052910052910053,0.0,0.0,7.843386243386243
FHV - Lux Limo,449,0,694,691,207,9.3,2.1,9.4,2.1,56.0,0.0,0,2020-08,2020-08,13919,2020-08-28,0,34,3143,2020,0,449,0.0,0.0,0.0,4175.700000000001,0.0,0.0,0.0,1.004341534008683,0.0,0.0,6.042981186685964
FHV - Lux Limo,479,0,743,718,234,9.8,2.0,9.7,2.0,63.0,0.0,0,2020-09,2020-09,14370,2020-09-28,0,39,3353,2020,0,479,0.0,0.0,0.0,4694.200000000001,0.0,0.0,0.0,1.0348189415041782,0.0,0.0,6.537883008356547
FHV - Lux Limo,527,0,840,802,264,10.2,2.0,9.9,1.9,61.0,0.0,0,2020-10,2020-10,16337,2020-10-28,0,43,3689,2020,0,527,0.0,0.0,0.0,5375.4,0.0,0.0,0.0,1.0473815461346634,0.0,0.0,6.702493765586034
FHV - Lux Limo,457,0,722,698,230,9.9,2.0,9.8,1.9,59.0,0.0,0,2020-11,2020-11,13710,2020-11-28,0,47,3199,2020,0,457,0.0,0.0,0.0,4524.3,0.0,0.0,0.0,1.0343839541547277,0.0,0.0,6.481805157593123
FHV - Lux Limo,475,0,749,724,237,10.2,2.0,10.0,1.9,57.0,0.0,0,2020-12,2020-12,14725,2020-12-28,0,52,3325,2020,0,475,0.0,0.0,0.0,4845.0,0.0,0.0,0.0,1.0345303867403315,0.0,0.0,6.691988950276243
FHV - Lux Limo,528,0,793,769,264,10.7,2.0,10.5,1.9,50.0,0.0,0,2021-01,2021-01,16368,2021-01-28,0,04,3696,2021,0,528,0.0,0.0,0.0,5649.599999999999,0.0,0.0,0.0,1.0312093628088426,0.0,0.0,7.34668400520156
FHV - Lux Limo,584,0,781,768,274,10.0,2.1,10.0,2.1,53.0,0.0,0,2021-02,2021-02,16352,2021-02-28,0,08,4088,2021,0,584,0.0,0.0,0.0,5840.0,0.0,0.0,0.0,1.0169270833333333,0.0,0.0,7.604166666666667
FHV - Lux Limo,629,0,812,791,302,11.9,2.0,11.8,2.0,56.0,0.0,0,2021-03,2021-03,19499,2021-03-28,0,12,4403,2021,0,629,0.0,0.0,0.0,7485.1,0.0,0.0,0.0,1.0265486725663717,0.0,0.0,9.46283185840708
FHV - Lux Limo,708,0,915,872,342,11.8,2.0,11.5,2.0,59.0,0.0,0,2021-04,2021-04,21240,2021-04-28,0,17,4956,2021,0,708,0.0,0.0,0.0,8354.4,0.0,0.0,0.0,1.0493119266055047,0.0,0.0,9.580733944954128
FHV - Lux Limo,727,0,956,900,339,11.7,2.1,11.2,2.1,66.0,0.0,0,2021-05,2021-05,22537,2021-05-28,0,21,5089,2021,0,727,0.0,0.0,0.0,8505.9,0.0,0.0,0.0,1.0622222222222222,0.0,0.0,9.450999999999999
FHV - Lux Limo,928,0,1184,1152,437,11.4,2.1,11.3,2.1,71.0,0.0,0,2021-06,2021-06,27840,2021-06-28,0,26,6496,2021,0,928,0.0,0.0,0.0,10579.2,0.0,0.0,0.0,1.0277777777777777,0.0,0.0,9.183333333333334
FHV - Lux Limo,700,0,1159,1137,362,9.9,1.9,9.8,1.9,71.0,0.0,0,2021-07,2021-07,21700,2021-07-28,0,30,4900,2021,0,700,0.0,0.0,0.0,6930.0,0.0,0.0,0.0,1.019349164467898,0.0,0.0,6.094986807387863
FHV - Lux Limo,665,0,998,955,337,11.0,2.0,10.7,1.9,72.0,0.0,0,2021-08,2021-08,20615,2021-08-28,0,34,4655,2021,0,665,0.0,0.0,0.0,7315.0,0.0,0.0,0.0,1.0450261780104713,0.0,0.0,7.659685863874346
FHV - Lux Limo,1025,0,1362,1291,482,11.2,2.1,10.9,2.0,72.0,0.0,0,2021-09,2021-09,30750,2021-09-28,0,39,7175,2021,0,1025,0.0,0.0,0.0,11480.0,0.0,0.0,0.0,1.0549961270333075,0.0,0.0,8.892331525948876
